Czech, 982
Czech Sign Language, 65
Côông, 3
Da'a Kaili, 22
Daai Chin, 4
Daakaka, 53
Daantanai', 4
Daasanach, 22
Daba, 37
Dabarre, 2
Dabe, 3
Dacian, 2
Dadi Dadi, 2
Dadibi, 43
Dadiya, 4
Daga, 44
Dagaari Dioula, 4
Dagba, 3
Dagbani, 39
Dagik, 7
Dagoman, 2
Dahalik, 2
Dahalo, 10
Daho-Doo, 2
Dai, 6
Dai Zhuang, 14
Dair, 7
Dakka, 5
Dakota, 66
Dakpakha, 4
Dalabon, 36
Dalmatian, 3
Daloa Bété, 7
Dama, 3
Damakawa, 11
Damal, 5
Dambi, 3
Dameli, 4
Dampelas, 3
Dan, 35
Danaru, 4
Danau, 24
Dandami Maria, 4
Dangaléat, 65
Dangaura Tharu, 8
Danish, 56
Danish Sign Language, 6
Dano, 29
Danu, 5
Dao, 2
Daonda, 5
Dar Daju Daju, 44
Dar Fur Daju, 9
Dar Sila Daju, 7
Darai, 13
Dargwa, 791
Dari, 77
Darkinyung, 3
Darlong, 3
Darmiya, 6
Daro-Matu Melanau, 5
Dass, 3
Datooga, 450
Daungwurrung, 3
Daur, 18
Davawenyo, 2
Dawawa, 9
Dawera-Daweloor, 2
Dawro, 6
Day, 5
Dayi, 3
Daza, 2
Dazaga, 50
Deccan, 2
Dedua, 25
Defaka, 8
Defi Gbe, 4
Deg, 36
Degaru, 2
Degema, 19
Degenan, 4
Degexit'an, 80
Dehu, 54
Dehwari, 3
Dek, 3
Dela-Oenale, 2
Delaware, 5
Delo, 12
Dem, 4
Dema, 2
Demisa, 5
Demta, 4
Dendi (Benin), 4
Dendi (Central African Republic), 4
Dengese, 3
Dengka, 6
Deno, 3
Denya, 17
Dení, 17
Deori, 7
Dera (Indonesia), 21
Dera (Nigeria), 9
Desano, 99
Desiya, 12
Dewoin, 2
Dezfuli, 2
Dghwede, 5
Dhaiso, 2
Dhalandji, 5
Dhanki, 3
Dhanwar (Nepal), 6
Dhao, 84
Dhargari, 8
Dharuk, 3
Dhatki, 4
Dhimal, 12
Dhivehi, 12
Dhodia, 2
Dhofari Arabic, 3
Dhudhuroa, 1
Dhundari, 8
Dhungaloo, 2
Dhurga, 6
Dhuwal, 12
Dia, 10
Dibabawon Manobo, 20
Dibiyaso, 4
Dibo, 2
Dibole, 13
Dicamay Agta, 3
Didinga, 16
Dido, 12
Dieri, 13
Digaro-Mishmi, 7
Digo, 37
Dii, 10
Dijim-Bwilim, 3
Dilling, 3
Dima, 7
Dimasa, 5
Dimbong, 4
Dime, 11
Dimli (individual language), 18
Ding, 5
Dinka, 188
Dirari, 3
Dirasha, 13
Diri, 3
Diriku, 5
Dirim, 3
Disa, 2
Ditammari, 10
Ditidaht, 3
Diuwe, 3
Diuxi-Tilantongo Mixtec, 37
Dixon Reef, 4
Dizin, 65
Djabwurrung, 3
Djadjawurrung, 1
Djambarrpuyngu, 14
Djamindjung, 445
Djangu, 8
Djangun, 4
Djauan, 5
Djawi, 4
Djeebbana, 100
Djimini Senoufo, 18
Djinang, 26
Djinba, 6
Djingili, 15
Djiwarli, 4
Dobel, 18
Dobu, 49
Doe, 13
Doga, 8
Doghoro, 4
Dogoso, 2
Dogosé, 30
Dogri (individual language), 11
Dogri (macrolanguage), 3
Dogrib, 9
Dogul Dom Dogon, 4
Doka, 3
Doko-Uyanga, 2
Dolgan, 9
Dolpo, 5
Dom, 6
Domaaki, 7
Domari, 53
Dombe, 2
Dominican Sign Language, 28
Dompo, 3
Domu, 7
Domung, 4
Dondo, 4
Dong, 3
Dongo, 6
Dongotono, 3
Dongshanba Lalo, 5
Dongxiang, 12
Donno So Dogon, 5
Doondo, 6
Dori'o, 3
Doromu-Koki, 12
Dororo, 4
Dorze, 7
Doso, 5
Dotyali, 3
Doutai, 8
Doyayo, 18
Drents, 4
Drung, 11
Duala, 27
Duano, 4
Duau, 5
Dubli, 3
Dubu, 5
Dugun, 3
Duguri, 8
Dugwor, 4
Duhwa, 2
Duke, 6
Dulbu, 2
Duli, 2
Duma, 5
Dumbea, 6
Dumi, 7
Dumpas, 3
Dumun, 3
Duna, 37
Dungan, 4
Dungmali, 2
Dungra Bhil, 3
Dungu, 3
Dupaninan Agta, 84
Dura, 3
Duri, 17
Duriankere, 4
Duruma, 37
Duruwa, 10
Dusner, 5
Dusun Deyah, 4
Dusun Malang, 8
Dusun Witu, 3
Dutch, 18475
Dutch Sign Language, 51
Dutton World Speedwords, 1
Duungooma, 3
Duupa, 2
Duvle, 4
Duwai, 2
Duwet, 7
Dũya, 10
Dwang, 31
Dyaabugay, 6
Dyaberdyaber, 3
Dyan, 3
Dyangadi, 3
Dyirbal, 16
Dyugun, 4
Dyula, 58
Dza, 2
Dzalakha, 4
Dzando, 2
Dzao Min, 3
Dzodinka, 3
Dzongkha, 121
Dzùùngoo, 15
Dâw, 37
E, 3
E'ma Buyang, 3
E'ñapa Woromaipu, 23
Early Tripuri, 1
East Ambae, 25
East Berawan, 4
East Damar, 2
East Futuna, 54
East Kewa, 52
East Limba, 3
East Makian, 10
East Masela, 3
East Nyala, 4
East Tarangan, 3
East Yugur, 7
Eastern Abnaki, 4
Eastern Acipa, 6
Eastern Apurímac Quechua, 9
Eastern Arrernte, 194
Eastern Balochi, 23
Eastern Bolivian Guaraní, 83
Eastern Bontok, 22
Eastern Bru, 47
Eastern Canadian Inuktitut, 126
Eastern Cham, 116
Eastern Durango Nahuatl, 2
Eastern Egyptian Bedawi Arabic, 4
Eastern Frisian, 8
Eastern Gorkha Tamang, 9
Eastern Gurung, 7
Eastern Highland Chatino, 8
Eastern Highland Otomi, 73
Eastern Hongshuihe Zhuang, 4
Eastern Huasteca Nahuatl, 28
Eastern Huishui Hmong, 3
Eastern Karaboro, 32
Eastern Karnic, 1
Eastern Katu, 32
Eastern Kayah, 8
Eastern Keres, 11
Eastern Khumi Chin, 2
Eastern Krahn, 3
Eastern Lalu, 3
Eastern Lawa, 3
Eastern Magar, 47
Eastern Maninkakan, 12
Eastern Mari, 18
Eastern Maroon Creole, 197
Eastern Meohang, 3
Eastern Mnong, 21
Eastern Muria, 2
Eastern Ngad'a, 3
Eastern Nisu, 6
Eastern Ojibwa, 18
Eastern Oromo, 20
Eastern Parbate Kham, 8
Eastern Penan, 13
Eastern Pomo, 206
Eastern Qiandong Miao, 2
Eastern Subanen, 2
Eastern Tamang, 137
Eastern Tawbuid, 2
Eastern Xiangxi Miao, 2
Eastern Xwla Gbe, 4
Eastern Yiddish, 22
Ebira, 24
Eblan, 2
Ebrié, 4
Ebughu, 3
Ecuadorian Sign Language, 38
Ede Cabe, 4
Ede Ica, 4
Ede Idaca, 6
Ede Ije, 4
Edera Awyu, 5
Edolo, 15
Edomite, 2
Edopi, 9
Efai, 2
Efe, 3
Efik, 38
Efutop, 7
Ega, 7
Eggon, 4
Egypt Sign Language, 3
Egyptian (Ancient), 17
Egyptian Arabic, 30
Ehueun, 3
Eipomek, 80
Eitiep, 3
Ejagham, 41
Ejamat, 4
Ekajuk, 16
Ekari, 26
Eki, 3
Ekit, 3
Ekpeye, 6
El Alto Zapotec, 4
El Hugeirat, 2
El Molo, 3
El Nayar Cora, 71
Elamite, 4
Eleme, 3
Elepi, 5
Elip, 18
Elkei, 5
Elotepec Zapotec, 3
Eloyi, 3
Elseng, 10
Elu, 2
Elymian, 1
Emae, 180
Emai-Iuleha-Ora, 7
Eman, 2
Embaloh, 14
Emberá-Baudó, 3
Emberá-Catío, 30
Emberá-Chamí, 20
Emberá-Tadó, 10
Embu, 3
Emerillon, 12
Emilian, 3
Emok, 2
Emplawas, 2
Emumu, 5
En, 2
Enawené-Nawé, 4
Ende, 10
Enga, 284
Engdewu, 7
Engenni, 28
Enggano, 9
English, 22369
Enrekang, 4
Enu, 2
Enwan (Akwa Ibom State), 2
Enwan (Edu State), 3
Enya, 5
Epena, 37
Epi-Olmec, 1
Epie, 3
Epigraphic Mayan, 2
Eravallan, 2
Erave, 14
Ere, 6
Eritai, 5
Erokwanas, 2
Erre, 3
Erromintxela, 2
Ersu, 1537
Eruwa, 3
Erzya, 13
Esan, 31
Ese, 36
Ese Ejja, 126
Eshtehardi, 3
Esimbi, 3
Esperanto, 8
Esselen, 22
Estado de México Otomi, 24
Estonian, 72
Estonian Sign Language, 3
Esuma, 1
Etchemin, 1
Etebi, 3
Eten, 3
Eteocretan, 1
Eteocypriot, 1
Ethiopian Sign Language, 4
Etkywan, 3
Eton (Cameroon), 4
Eton (Vanuatu), 12
Etruscan, 4
Etulo, 3
Evant, 5
Even, 105
Evenki, 45
Ewage-Notu, 15
Ewe, 99
Ewondo, 29
Extremaduran, 3
Eyak, 183
Ezaa, 4
Fa D'ambu, 12
Fagani, 3
Faire Atta, 2
Faita, 108
Faiwol, 37
Fala, 4
Falam Chin, 8
Fali, 10
Faliscan, 2
Fam, 2
Fanagalo, 6
Fanamaket, 4
Fang (Cameroon), 5
Fang (Equatorial Guinea), 5
Fania, 3
Fanti, 8
Far Western Muria, 4
Farefare, 61
Faroese, 19
Fas, 142
Fasu, 49
Fataleka, 6
Fataluku, 470
Fayu, 6
Fe'fe', 21
Fembe, 4
Fernando Po Creole English, 5
Feroge, 5
Fiji Hindi, 21
Fijian, 216
Filipino, 13
Filomena Mata-Coahuitlán Totonac, 14
Finland-Swedish Sign Language, 3
Finnish, 69
Finnish Sign Language, 6
Finongan, 20
Fipa, 5
Firan, 2
Fiwaga, 3
Flinders Island, 2
Foau, 5
Foi, 89
Foia Foia, 3
Folopa, 30
Foma, 2
Fon, 20
Fongoro, 4
Foodo, 7
Forak, 2
Fordata, 14
Fore, 63
Forest Enets, 16
Fortsenal, 3
Francisco León Zoque, 12
Frankish, 2
French, 6467
French Sign Language, 64
Friulian, 9
Fulah, 22
Fuliiru, 20
Fulniô, 9
Fum, 3
Fungwa, 151
Fur, 14
Furu, 5
Futuna-Aniwa, 35
Fuyug, 12
Fwe, 4
Fwâi, 5
Fyam, 5
Fyer, 3
Ga, 15
Ga'anda, 5
Ga'dang, 26
Gaa, 3
Gaam, 19
Gabi-Gabi, 3
Gabri, 3
Gabrielino-Fernandeño, 2
Gadang, 3
Gaddang, 11
Gaddi, 3
Gade, 7
Gade Lohar, 4
Gadjerawang, 4
Gadsup, 62
Gafat, 5
Gagadu, 7
Gagauz, 14
Gagnoa Bété, 5
Gagu, 5
Gahri, 5
Gaikundi, 7
Gail, 3
Gaina, 8
Gal, 5
Galambu, 2
Galatian, 2
Galela, 64
Galeya, 6
Galibi Carib, 151
Galice, 16
Galician, 26
Gallurese Sardinian, 3
Galo, 4
Galolen, 5
Gamale Kham, 14
Gambera, 5
Gambian Wolof, 4
Gamilaraay, 12
Gamit, 3
Gamkonora, 3
Gamo, 12
Gamo-Ningi, 2
Gan Chinese, 6
Gana, 3
Ganang, 2
Ganda, 25
Gane, 2
Ganggalida, 8
Ganglau, 5
Gangte, 2
Gangulu, 7
Gants, 42
Ganza, 5
Ganzi, 3
Gao, 12
Gapapaiwa, 20
Garhwali, 9
Garifuna, 63
Garig-Ilgar, 23
Garingbal, 1
Garlali, 4
Garo, 19
Garre, 3
Garrwa, 31
Garus, 14
Garza, 2
Gata', 14
Gavak, 7
Gavar, 7
Gavião Do Jiparaná, 209
Gawar-Bati, 3
Gawwada, 22
Gayil, 6
Gayo, 18
Gazi, 3
Gbagyi, 9
Gbanu, 5
Gbanziri, 4
Gbari, 8
Gbati-ri, 1
Gbaya (Central African Republic), 161
Gbaya (Sudan), 31
Gbaya-Bossangoa, 21
Gbaya-Bozoum, 2
Gbaya-Mbodomo, 23
Gbayi, 2
Gbesi Gbe, 5
Gbii, 2
Gbin, 1
Gbiri-Niragu, 4
Gboloo Grebo, 4
Ge, 3
Geba Karen, 4
Gebe, 3
Gedaged, 9
Gedeo, 13
Geez, 17
Geji, 2
Geko Karen, 3
Gela, 182
Geme, 3
Gen, 10
Gende, 7
Gengle, 3
Georgian, 55
Gepo, 2
Gera, 2
German, 8815
German Sign Language, 542
Geruma, 2
Geser-Gorom, 5
Gey, 2
Ghadamès, 2
Ghanaian Pidgin English, 2
Ghanaian Sign Language, 3
Ghandruk Sign Language, 3
Ghanongga, 95
Ghari, 15
Ghayavi, 5
Gheg Albanian, 25
Ghera, 3
Ghodoberi, 10
Ghomara, 3
Ghomálá', 9
Ghotuo, 6
Ghulfan, 4
Giangan, 3
Gibanawa, 2
Gidar, 9
Giiwo, 3
Gikyode, 20
Gilaki, 9
Gilbertese, 32
Gilima, 3
Gilyak, 27
Gimi (Eastern Highlands), 23
Gimi (West New Britain), 3
Gimme, 2
Gimnime, 2
Ginuman, 4
Ginyanga, 6
Girawa, 21
Giryama, 28
Githabul, 2
Gitonga, 4
Gitua, 3
Gitxsan, 7
Giyug, 2
Gizrra, 16
Glaro-Twabo, 3
Glavda, 24
Glio-Oubi, 4
Gnau, 5
Goan Konkani, 5
Goaria, 3
Gobasi, 11
Gobu, 3
Godié, 37
Godwari, 4
Goemai, 214
Gofa, 12
Gogo, 4
Gogodala, 20
Gokana, 5
Gola, 8
Golin, 29
Golpa, 127
Gondi, 7
Gone Dau, 2
Gongduk, 147
Gonja, 20
Gooniyandi, 17
Gor, 6
Gorakor, 4
Gorap, 2
Goreng, 3
Gorontalo, 7
Gorovu, 4
Gorowa, 6
Gothic, 13
Goundo, 3
Gourmanchéma, 18
Gowlan, 2
Gowli, 2
Gowro, 4
Gozarkhani, 2
Grangali, 3
Grass Koiari, 34
Grebo, 5
Greek Sign Language, 4
Green Gelao, 3
Grenadian Creole English, 6
Gresi, 4
Groma, 3
Gronings, 4
Gros Ventre, 32
Gua, 3
Guadeloupean Creole French, 43
Guahibo, 115
Guajajára, 17
Guajá, 4
Guambiano, 50
Guana (Brazil), 5
Guana (Paraguay), 4
Guanano, 63
Guanche, 8
Guanyinqiao, 2
Guarani, 14
Guarayu, 171
Guarequena, 11
Guatemalan Sign Language, 10
Guató, 7
Guayabero, 38
Gudang, 2
Gudanji, 26
Gude, 35
Gudu, 3
Guduf-Gava, 4
Guerrero Amuzgo, 94
Guerrero Nahuatl, 51
Guevea De Humboldt Zapotec, 14
Gugadj, 14
Gugu Badhun, 3
Gugu Mini, 1
Gugu Warra, 3
Gugubera, 16
Guguyimidjir, 147
Guhu-Samane, 34
Guianese Creole French, 15
Guibei Zhuang, 8
Guiberoua Béte, 18
Guibian Zhuang, 14
Guinea Kpelle, 6
Guinean Sign Language, 3
Guiqiong, 3
Gujarati, 32
Gujari, 16
Gula (Central African Republic), 4
Gula (Chad), 5
Gula Iro, 5
Gula'alaa, 2
Gulay, 4
Gule, 3
Gulf Arabic, 8
Guliguli, 4
Gumalu, 4
Gumatj, 8
Gumawana, 13
Gumuz, 22
Gun, 8
Gundi, 3
Gunditjmara, 3
Gundungurra, 3
Gungabula, 32
Gungu, 52
Guntai, 9
Gunwinggu, 177
Gunya, 18
Gupa-Abawa, 2
Gupapuyngu, 6
Guragone, 7
Guramalum, 3
Gurani, 14
Gurdjar, 6
Gureng Gureng, 7
Gurgula, 3
Guriaso, 4
Gurinji, 294
Gurmana, 2
Guro, 8
Guruntum-Mbaaru, 3
Gusan, 4
Gusii, 8
Gusilay, 16
Guwa, 3
Guwamu, 8
Guwinmal, 3
Guya, 3
Guyanese Creole English, 13
Guyani, 3
Gvoko, 5
Gwa, 2
Gwahatike, 9
Gwak, 6
Gwamhi-Wuri, 2
Gwandara, 4
Gweda, 3
Gweno, 4
Gwere, 32
Gwichʼin, 97
Gyele, 77
Gyem, 3
Güilá Zapotec, 11
Ha, 3
Habu, 2
Hadiyya, 14
Hadothi, 6
Hadrami, 2
Hadrami Arabic, 3
Hadza, 9
Haeke, 3
Hahon, 82
Hai//om, 303
Haida, 5
Haigwai, 3
Haiphong Sign Language, 3
Haisla, 7
Haitian, 522
Haitian Vodoun Culture Language, 3
Haji, 3
Hajong, 7
Haka Chin, 13
Hakka Chinese, 23
Hakö, 9
Halang, 19
Halang Doan, 2
Halbi, 18
Halh Mongolian, 49
Halia, 53
Halkomelem, 18
Hamap, 6
Hamba, 2
Hamer-Banna, 9
Hamtai, 21
Han, 88
Hanga, 17
Hanga Hundi, 14
Hangaza, 3
Hani, 13
Hano, 160
Hanoi Sign Language, 3
Hanunoo, 13
Harami, 1
Harari, 17
Harijan Kinnauri, 3
Haroi, 16
Harsusi, 469
Haruai, 9
Haruku, 3
Haryanvi, 4
Harzani, 3
Hasha, 2
Hassaniyya, 11
Hatam, 25
Hattic, 2
Hausa, 284
Hausa Sign Language, 3
Havasupai-Walapai-Yavapai, 460
Haveke, 2
Havu, 3
Hawai'i Creole English, 327
Hawai'i Pidgin Sign Language, 82
Hawaiian, 43
Haya, 12
Hazaragi, 7
Hdi, 30
Hebrew, 170
Hehe, 6
Heiban, 9
Heiltsuk, 7
Helambu Sherpa, 207
Helong, 13
Hema, 3
Hemba, 5
Herdé, 7
Herero, 30
Hermit, 3
Hernican, 2
Hewa, 47
Heyo, 96
Hiberno-Scottish Gaelic, 3
Hibito, 3
Hidatsa, 15
Hieroglyphic Luwian, 2
Higaonon, 5
Highland Konjo, 2
Highland Oaxaca Chontal, 35
Highland Popoluca, 113
Highland Puebla Nahuatl, 53
Highland Totonac, 57
Hijazi Arabic, 6
Hijuk, 3
Hiligaynon, 28
Himarimã, 3
Hindi, 1326
Hinduri, 2
Hinukh, 6
Hiri Motu, 124
Hittite, 14
Hitu, 5
Hiw, 119
Hixkaryána, 48
Hlai, 12
Hlepho Phowa, 3
Hlersu, 2
Hmar, 10
Hmong, 13
Hmong Daw, 18
Hmong Don, 3
Hmong Dô, 3
Hmong Njua, 24
Hmong Shua, 4
Hmwaveke, 4
Ho, 13
Ho Chi Minh City Sign Language, 3
Ho-Chunk, 198
Hoava, 8
Hobyót, 764
Hoia Hoia, 2
Holikachuk, 9
Holiya, 3
Holma, 2
Holoholo, 6
Holu, 3
Homa, 3
Honduras Sign Language, 13
Hong Kong Sign Language, 82
Honi, 2
Hopi, 81
Horned Miao, 2
Horo, 3
Horom, 3
Horpa, 202
Hote, 14
Hoti, 2
Hovongan, 3
Hoyahoya, 3
Hozo, 6
Hpon, 3
Hrangkhol, 3
Hre, 20
Hruso, 244
Hu, 6
Huachipaeri, 4
Huallaga Huánuco Quechua, 61
Huamalíes-Dos de Mayo Huánuco Quechua, 29
Huambisa, 61
Huarijio, 19
Huastec, 43
Huaulu, 3
Huautla Mazatec, 111
Huaxcaleca Nahuatl, 4
Huaylas Ancash Quechua, 74
Huaylla Wanca Quechua, 27
Huba, 6
Huehuetla Tepehua, 65
Huichol, 84
Huilliche, 2
Huitepec Mixtec, 3
Huizhou Chinese, 3
Hukumina, 3
Hula, 11
Hulaulá, 3
Huli, 11
Hulung, 3
Humburi Senni Songhay, 3
Humene, 5
Humla, 7
Hun-Saare, 14
Hunde, 5
Hung, 24
Hungana, 4
Hungarian, 83
Hungarian Sign Language, 3
Hungworo, 3
Hunjara-Kaina Ke, 4
Hunnic, 1
Hunsrik, 3
Hunzib, 10
Hupa, 336
Hupdë, 25
Hupla, 3
Hurrian, 2
Hutterite German, 3
Hwana, 2
Hya, 4
Hyam, 7
Hértevin, 3
Hõne, 2
I-Wak, 3
Iaai, 31
Iamalele, 17
Iapama, 2
Iatmul, 52
Iau, 16
Ibali Teke, 3
Ibaloi, 30
Iban, 94
Ibanag, 10
Ibani, 3
Ibatan, 19
Iberian, 3
Ibibio, 46
Ibino, 3
Ibu, 5
Ibuoro, 3
Icelandic, 39
Icelandic Sign Language, 4
Iceve-Maci, 6
Ida'an, 19
Idakho-Isukha-Tiriki, 4
Idaté, 4
Idere, 2
Idesa, 2
Idi, 277
Ido, 2
Idoma, 6
Idon, 4
Idu-Mishmi, 5
Iduna, 39
Ifo, 5
Ifè, 80
Igala, 5
Igana, 2
Igbo, 49
Igede, 17
Ignaciano, 35
Igo, 20
Iguta, 3
Igwe, 3
Iha, 6
Iha Based Pidgin, 3
Ihievbe, 3
Ija-Zuba, 2
Ik, 25
Ika, 4
Ikaranggal, 3
Ikizu, 15
Iko, 3
Ikobi, 7
Ikoma-Nata-Isenye, 14
Ikpeng, 5
Ikpeshi, 3
Ikposo, 7
Iku-Gora-Ankwa, 6
Ikulu, 3
Ikwere, 7
Ikwo, 6
Ila, 8
Ile Ape, 2
Ili Turki, 3
Ili'uun, 3
Ilianen Manobo, 51
Illyrian, 2
Iloko, 98
Ilongot, 5
Ilue, 2
Ilwana, 3
Imbabura Highland Quichua, 59
Imbongu, 11
Imeraguen, 1
Imonda, 12
Imroing, 2
Inabaknon, 8
Inapang, 4
Inari Sami, 6
Indian Sign Language, 5
Indic languages, 1
Indo-Portuguese, 168
Indonesian, 3024
Indonesian Bajau, 14
Indonesian Sign Language, 7
Indri, 4
Indus Kohistani, 13
Indus Valley Language, 2
Inebu One, 4
Ineseño, 10
Inga, 84
Ingrian, 654
Ingush, 15
Inlaod Itneg, 3
Inoke-Yate, 17
Inonhan, 3
Inor, 4
Inpui Naga, 4
Interglossa, 1
Interlingua (International Auxiliary Language Association), 4
Interlingue, 2
International Sign, 2
Intha, 2
Inuinnaqtun, 8
Inuktitut, 3
Inupiaq, 3
Iowa-Oto, 6
Ipalapa Amuzgo, 4
Ipiko, 7
Ipili, 10
Ipulo, 4
Iquito, 37
Ir, 3
Iranian Persian, 58
Iranun, 22
Iraqw, 29
Irarutu, 15
Iraya, 4
Iresim, 19
Irigwe, 4
Irish, 59
Irish Sign Language, 7
Irula, 3
Irántxe, 30
Isabi, 4
Isanzu, 3
Isarog Agta, 2
Isconahua, 7
Isebe, 5
Isekiri, 6
Ishkashimi, 7
Isinai, 4
Isirawa, 54
Island Carib, 4
Islander Creole English, 26
Isnag, 18
Isoko, 10
Israeli Sign Language, 5
Isthmus Mixe, 20
Isthmus Zapotec, 71
Isthmus-Cosoleacaque Nahuatl, 4
Isthmus-Mecayapan Nahuatl, 71
Isthmus-Pajapan Nahuatl, 6
Istriot, 3
Istro Romanian, 70
Isu (Fako Division), 3
Isu (Menchum Division), 4
Italian, 903
Italian Sign Language, 6
Itawit, 13
Itelmen, 24
Itene, 3
Iteri, 6
Itik, 5
Ito, 3
Itonama, 27
Itu Mbon Uzo, 2
Itundujia Mixtec, 2
Itzá, 11
Iu Mien, 18
Ivatan, 29
Ivbie North-Okpela-Arhe, 4
Iwaidja, 412
Iwal, 8
Iwam, 13
Iwur, 3
Ixcatec, 35
Ixcatlán Mazatec, 6
Ixil, 120
Ixtayutla Mixtec, 31
Ixtenco Otomi, 7
Iyayu, 2
Iyive, 5
Iyo, 16
Iyo'wujwa Chorote, 9
Iyojwa'ja Chorote, 8
Izere, 4
Izii, 19
Izon, 25
Izora, 2
Iñapari, 17
Jabutí, 4
Jad, 2
Jadgali, 3
Jah Hut, 4
Jahanka, 3
Jair Awyu, 5
Jaitmatang, 2
Jakati, 2
Jakun, 4
Jalapa De Díaz Mazatec, 31
Jalkunan, 4
Jamaican Country Sign Language, 7
Jamaican Creole English, 11
Jamaican Sign Language, 24
Jamamadí, 38
Jambi Malay, 104
Jamiltepec Mixtec, 24
Jamsay Dogon, 7
Jandai, 3
Jandavra, 3
Jangkang, 2
Jangshung, 9
Janji, 2
Japanese, 4346
Japanese (family), 1
Japanese Sign Language, 6
Japrería, 7
Jaqaru, 15
Jara, 2
Jarai, 20
Jarawa (India), 6
Jaru, 14
Jauja Wanca Quechua, 18
Jaunsari, 4
Javanese, 264
Javindo, 2
Jawe, 2
Jaya, 2
Jebero, 11
Jeh, 35
Jehai, 233
Jemez, 6
Jenaama Bozo, 5
Jeng, 2
Jennu Kurumba, 5
Jere, 5
Jeri Kuo, 2
Jerung, 3
Jewish Babylonian Aramaic (ca. 200-1200 CE), 4
Jewish Palestinian Aramaic, 2
Jhankot Sign Language, 3
Jiamao, 3
Jiarong, 739
Jiba, 2
Jibu, 14
Jicarilla Apache, 8
Jiiddu, 3
Jilbe, 2
Jilim, 324
Jimi (Cameroon), 5
Jimi (Nigeria), 3
Jina, 3
Jinyu Chinese, 4
Jiongnai Bunu, 2
Jirel, 32
Jiru, 4
Jita, 16
Jju, 13
Joba, 2
Jofotek-Bromnya, 2
Jola-Fonyi, 27
Jola-Kasa, 11
Jonkor Bourmataguil, 3
Jordanian Sign Language, 4
Jorto, 3
Jorá, 2
Jowulu, 9
Ju, 2
Ju/'hoan, 184
Juang, 10
Judeo-Arabic, 1
Judeo-Berber, 3
Judeo-Georgian, 3
Judeo-Iraqi Arabic, 7
Judeo-Italian, 3
Judeo-Moroccan Arabic, 3
Judeo-Persian, 4
Judeo-Tat, 8
Judeo-Tripolitanian Arabic, 3
Judeo-Tunisian Arabic, 3
Judeo-Yemeni Arabic, 3
Jukun Takum, 14
Jumjum, 7
Jumla Sign Language, 3
Jumli, 3
Jungle Inga, 16
Juquila Mixe, 18
Jur Modo, 29
Juray, 3
Jurchen, 8
Jurúna, 7
Jutish, 3
Juwal, 5
Juxtlahuaca Mixtec, 3
Jwira-Pepesa, 3
Júma, 11 
K'iche', 212
Kaamba, 4
Kaan, 3
Kaang Chin, 1
Kaansa, 23
Kaba, 11
Kabalai, 4
Kabardian, 40
Kabatei, 5
Kabixí, 1
Kabiyè, 50
Kabola, 10
Kabore One, 2
Kabras, 2
Kaburi, 2
Kabutra, 3
Kabuverdianu, 14
Kabwa, 19
Kabwari, 3
Kabyle, 36
Kachama-Ganjule, 8
Kachari, 4
Kachchi, 5
Kachi Koli, 8
Kachin, 1830
Kacipo-Balesi, 11
Kaco', 4
Kadai, 3
Kadar, 2
Kadaru, 3
Kadiwéu, 15
Kadu, 2
Kaduo, 3
Kafa, 10
Kafoa, 104
Kagan Kalagan, 14
Kagate, 360
Kagayanen, 35
Kagoma, 4
Kagoro, 3
Kagulu, 13
Kahe, 3
Kahua, 9
Kaian, 8
Kaibobo, 3
Kaidipang, 2
Kaiep, 7
Kaikadi, 3
Kaike, 70
Kaiku, 5
Kaimbulawa, 2
Kaimbé, 2
Kaingang, 40
Kairak, 6
Kairiru, 17
Kairui-Midiki, 7
Kais, 5
Kaivi, 3
Kaiwá, 25
Kaiy, 7
Kajakse, 3
Kajali, 3
Kajaman, 3
Kakabai, 6
Kakabe, 67
Kakanda, 3
Kakauhua, 1
Kaki Ae, 26
Kakihum, 2
Kako, 37
Kakwa, 6
Kala Lagaw Ya, 29
Kalaallisut, 28
Kalaamaya, 3
Kalabakan, 6
Kalabari, 15
Kalabra, 6
Kalagan, 12
Kalaktang Monpa, 2
Kalam, 24
Kalami, 22
Kalamsé, 2
Kalanadi, 2
Kalanga, 12
Kalao, 2
Kalapuya, 8
Kalarko, 4
Kalasha, 16
Kalenjin, 16
Kalispel-Pend d'Oreille, 11
Kalkoti, 4
Kalkutung, 10
Kalmyk, 727
Kalo Finnish Romani, 4
Kalou, 4
Kaluli, 26
Kalumpang, 7
Kam, 58
Kamakan, 3
Kamang, 20
Kamano, 61
Kamantan, 3
Kamar, 3
Kamara, 2
Kamarian, 3
Kamaru, 3
Kamas, 8
Kamasa, 5
Kamasau, 28
Kamayo, 4
Kamayurá, 18
Kamba (Brazil), 1
Kamba (Kenya), 11
Kambaata, 153
Kambaira, 4
Kambera, 37
Kamberau, 5
Kambiwá, 3
Kami (Nigeria), 2
Kami (Tanzania), 5
Kamo, 2
Kamoro, 11
Kamu, 10
Kamula, 20
Kamviri, 3
Kamwe, 16
Kanakanabu, 3
Kanamarí, 11
Kanan, 2
Kanashi, 4
Kanasi, 10
Kanauji, 3
Kandas, 5
Kandawo, 8
Kande, 3
Kanembu, 9
Kang, 3
Kanga, 6
Kangean, 3
Kanggape, 3
Kangjia, 4
Kango (Bas-Uélé District), 3
Kango (Tshopo District), 3
Kangri, 6
Kaniet, 2
